	HERO	ICON	KEY
626	GERALD_MARLIN_NEMO	Emoji_Expressions_Nemo_Excited	NEMO_EXCITE
627	GERALD_MARLIN_NEMO	Emoji_Expressions_Nemo_Gross	NEMO_GROSS
628	GERALD_MARLIN_NEMO	Emoji_Expressions_Nemo_Love	NEMO_LOVE
629	GERALD_MARLIN_NEMO	Emoji_Expressions_Nemo_PowerUp	NEMO_POWER
630	GERALD_MARLIN_NEMO	Emoji_Expressions_Nemo_Scared	NEMO_SCARED
631	GERALD_MARLIN_NEMO	Emoji_Expressions_Nemo_Sleeping	NEMO_SLEEP
632	GERALD_MARLIN_NEMO	Emoji_Expressions_Nemo_Surprised	NEMO_SURPRISE
633	TIMON_AND_PUMBAA	Emoji_Expressions_Timon_Default	TIMON_SMILE
634	TIMON_AND_PUMBAA	Emoji_Expressions_Timon_Excited	TIMON_EXCITE
635	TIMON_AND_PUMBAA	Emoji_Expressions_Timon_Gross	TIMON_GROSS
636	TIMON_AND_PUMBAA	Emoji_Expressions_Timon_Love	TIMON_LOVE
637	TIMON_AND_PUMBAA	Emoji_Expressions_Timon_PowerUp	TIMON_POWER
638	TIMON_AND_PUMBAA	Emoji_Expressions_Timon_Scared	TIMON_SCARED
639	TIMON_AND_PUMBAA	Emoji_Expressions_Timon_Sleeping	TIMON_SLEEP
640	TIMON_AND_PUMBAA	Emoji_Expressions_Timon_Surprised	TIMON_SURPRISE
641	TIMON_AND_PUMBAA	Emoji_Expressions_Pumbaa_Default	PUMBAA_SMILE
642	TIMON_AND_PUMBAA	Emoji_Expressions_Pumbaa_Excited	PUMBAA_EXCITE
643	TIMON_AND_PUMBAA	Emoji_Expressions_Pumbaa_Gross	PUMBAA_GROSS
644	TIMON_AND_PUMBAA	Emoji_Expressions_Pumbaa_Love	PUMBAA_LOVE
645	TIMON_AND_PUMBAA	Emoji_Expressions_Pumbaa_PowerUp	PUMBAA_POWER
646	TIMON_AND_PUMBAA	Emoji_Expressions_Pumbaa_Scared	PUMBAA_SCARED
647	TIMON_AND_PUMBAA	Emoji_Expressions_Pumbaa_Sleeping	PUMBAA_SLEEP
648	TIMON_AND_PUMBAA	Emoji_Expressions_Pumbaa_Surprised	PUMBAA_SURPRISE
649	SIMBA_AND_NALA	Emoji_Expressions_Simba_Default	SIMBA_SMILE
650	SIMBA_AND_NALA	Emoji_Expressions_Simba_Excited	SIMBA_EXCITE
651	SIMBA_AND_NALA	Emoji_Expressions_Simba_Gross	SIMBA_GROSS
652	SIMBA_AND_NALA	Emoji_Expressions_Simba_Love	SIMBA_LOVE
653	SIMBA_AND_NALA	Emoji_Expressions_Simba_PowerUp	SIMBA_POWER
654	SIMBA_AND_NALA	Emoji_Expressions_Simba_Scared	SIMBA_SCARED
655	SIMBA_AND_NALA	Emoji_Expressions_Simba_Sleeping	SIMBA_SLEEP
656	SIMBA_AND_NALA	Emoji_Expressions_Simba_Surprised	SIMBA_SURPRISE
657	SIMBA_AND_NALA	Emoji_Expressions_Nala_Default	NALA_SMILE
658	SIMBA_AND_NALA	Emoji_Expressions_Nala_Excited	NALA_EXCITE
659	SIMBA_AND_NALA	Emoji_Expressions_Nala_Gross	NALA_GROSS
660	SIMBA_AND_NALA	Emoji_Expressions_Nala_Love	NALA_LOVE
662	SIMBA_AND_NALA	Emoji_Expressions_Nala_Scared	NALA_SCARED
664	SIMBA_AND_NALA	Emoji_Expressions_Nala_Surprised	NALA_SURPRISE
665	HANK_AND_DORY	Emoji_Expressions_Hank_Default	HANK_SMILE
666	HANK_AND_DORY	Emoji_Expressions_Hank_Excited	HANK_EXCITE
667	HANK_AND_DORY	Emoji_Expressions_Hank_Gross	HANK_GROSS
668	HANK_AND_DORY	Emoji_Expressions_Hank_Love	HANK_LOVE
669	HANK_AND_DORY	Emoji_Expressions_Hank_PowerUp	HANK_POWER
670	HANK_AND_DORY	Emoji_Expressions_Hank_Scared	HANK_SCARED
671	HANK_AND_DORY	Emoji_Expressions_Hank_Sleeping	HANK_SLEEP
672	HANK_AND_DORY	Emoji_Expressions_Hank_Surprised	HANK_SURPRISE
673	HANK_AND_DORY	Emoji_Expressions_Dory_Default	DORY_SMILE
674	HANK_AND_DORY	Emoji_Expressions_Dory_Excited	DORY_EXCITE
675	HANK_AND_DORY	Emoji_Expressions_Dory_Gross	DORY_GROSS
676	HANK_AND_DORY	Emoji_Expressions_Dory_Love	DORY_LOVE
677	HANK_AND_DORY	Emoji_Expressions_Dory_PowerUp	DORY_POWER
678	HANK_AND_DORY	Emoji_Expressions_Dory_Scared	DORY_SCARED
679	HANK_AND_DORY	Emoji_Expressions_Dory_Sleeping	DORY_SLEEP
680	HANK_AND_DORY	Emoji_Expressions_Dory_Surprised	DORY_SURPRISE
681	DAVY_JONES	Emoji_Expressions_DavyJones_Default	DAVY_JONES_SMILE
682	DAVY_JONES	Emoji_Expressions_DavyJones_Excited	DAVY_JONES_EXCITE
683	DAVY_JONES	Emoji_Expressions_DavyJones_Gross	DAVY_JONES_GROSS
684	DAVY_JONES	Emoji_Expressions_DavyJones_Love	DAVY_JONES_LOVE
685	DAVY_JONES	Emoji_Expressions_DavyJones_PowerUp	DAVY_JONES_POWER
686	DAVY_JONES	Emoji_Expressions_DavyJones_Scared	DAVY_JONES_SCARED
687	DAVY_JONES	Emoji_Expressions_DavyJones_Sleeping	DAVY_JONES_SLEEP
688	DAVY_JONES	Emoji_Expressions_DavyJones_Surprised	DAVY_JONES_SURPRISE
689	BELLE	Emoji_Expressions_Belle_Default	BELLE_SMILE
690	BELLE	Emoji_Expressions_Belle_Excited	BELLE_EXCITE
691	BELLE	Emoji_Expressions_Belle_Gross	BELLE_GROSS
692	BELLE	Emoji_Expressions_Belle_Love	BELLE_LOVE
693	BELLE	Emoji_Expressions_Belle_PowerUp	BELLE_POWER
694	BELLE	Emoji_Expressions_Belle_Scared	BELLE_SCARED
695	BELLE	Emoji_Expressions_Belle_Sleeping	BELLE_SLEEP
696	BELLE	Emoji_Expressions_Belle_Surprised	BELLE_SURPRISE
697	MAXIMUS	Emoji_Expressions_Maximus_Default	MAXIMUS_SMILE
698	MAXIMUS	Emoji_Expressions_Maximus_Excited	MAXIMUS_EXCITE
699	MAXIMUS	Emoji_Expressions_Maximus_Gross	MAXIMUS_GROSS
700	MAXIMUS	Emoji_Expressions_Maximus_Love	MAXIMUS_LOVE
701	MAXIMUS	Emoji_Expressions_Maximus_PowerUp	MAXIMUS_POWER
702	MAXIMUS	Emoji_Expressions_Maximus_Scared	MAXIMUS_SCARED
703	MAXIMUS	Emoji_Expressions_Maximus_Sleeping	MAXIMUS_SLEEP
704	MAXIMUS	Emoji_Expressions_Maximus_Surprised	MAXIMUS_SURPRISE
705	CHESHIRE_CAT	Emoji_Expressions_Cheshire_Default	CHESHIRE_CAT_SMILE
706	CHESHIRE_CAT	Emoji_Expressions_Cheshire_Excited	CHESHIRE_CAT_EXCITE
707	CHESHIRE_CAT	Emoji_Expressions_Cheshire_Gross	CHESHIRE_CAT_GROSS
708	CHESHIRE_CAT	Emoji_Expressions_Cheshire_Love	CHESHIRE_CAT_LOVE
709	CHESHIRE_CAT	Emoji_Expressions_Cheshire_PowerUp	CHESHIRE_CAT_POWER
710	CHESHIRE_CAT	Emoji_Expressions_Cheshire_Scared	CHESHIRE_CAT_SCARED
711	CHESHIRE_CAT	Emoji_Expressions_Cheshire_Sleeping	CHESHIRE_CAT_SLEEP
712	CHESHIRE_CAT	Emoji_Expressions_Cheshire_Surprised	CHESHIRE_CAT_SURPRISE
713	ANGEL	Angel_Default	ANGEL_SMILE
714	ANGEL	Angel_Excited	ANGEL_EXCITE
715	ANGEL	Angel_Gross	ANGEL_GROSS
716	ANGEL	Angel_Love	ANGEL_LOVE
717	ANGEL	Angel_PowerUp	ANGEL_POWER
718	ANGEL	Angel_Scared	ANGEL_SCARED
719	ANGEL	Angel_Sleeping	ANGEL_SLEEP
720	ANGEL	Angel_Surprised	ANGEL_SURPRISE
721	SADNESS	Sadness_Default	SADNESS_SMILE
722	SADNESS	Sadness_Excited	SADNESS_EXCITE
723	SADNESS	Sadness_Gross	SADNESS_GROSS
724	SADNESS	Sadness_Love	SADNESS_LOVE
725	SADNESS	Sadness_PowerUp	SADNESS_POWER
726	SADNESS	Sadness_Scared	SADNESS_SCARED
727	SADNESS	Sadness_Sleeping	SADNESS_SLEEP
728	SADNESS	Sadness_Surprised	SADNESS_SURPRISE
729	DISGUST	Disgust_Default	DISGUST_SMILE
730	DISGUST	Disgust_Excited	DISGUST_EXCITE
731	DISGUST	Disgust_Gross	DISGUST_GROSS
732	DISGUST	Disgust_Love	DISGUST_LOVE
733	DISGUST	Disgust_PowerUp	DISGUST_POWER
734	DISGUST	Disgust_Scared	DISGUST_SCARED
735	DISGUST	Disgust_Sleeping	DISGUST_SLEEP
736	DISGUST	Disgust_Surprised	DISGUST_SURPRISE
737	FEAR	Fear_Default	FEAR_SMILE
738	FEAR	Fear_Excited	FEAR_EXCITE
739	FEAR	Fear_Gross	FEAR_GROSS
740	FEAR	Fear_Love	FEAR_LOVE
741	FEAR	Fear_PowerUp	FEAR_POWER
742	FEAR	Fear_Scared	FEAR_SCARED
743	FEAR	Fear_Sleeping	FEAR_SLEEP
744	FEAR	Fear_Surprised	FEAR_SURPRISE
745	CLAWHAUSER	Clawhauser_Default	CLAWHAUSER_SMILE
746	CLAWHAUSER	Clawhauser_Excited	CLAWHAUSER_EXCITE
747	CLAWHAUSER	Clawhauser_Gross	CLAWHAUSER_GROSS
748	CLAWHAUSER	Clawhauser_Love	CLAWHAUSER_LOVE
750	CLAWHAUSER	Clawhauser_Scared	CLAWHAUSER_SCARED
752	CLAWHAUSER	Clawhauser_Surprised	CLAWHAUSER_SURPRISE
753	WASABI	Wasabi_Default	WASABI_SMILE
761	MR_BIG_AND_KOSLOV	MrBig_Default	MR_BIG_AND_KOSLOV_SMILE
762	MR_BIG_AND_KOSLOV	MrBig_Excited	MR_BIG_AND_KOSLOV_EXCITE
763	MR_BIG_AND_KOSLOV	MrBig_Gross	MR_BIG_AND_KOSLOV_GROSS
766	MR_BIG_AND_KOSLOV	MrBig_Scared	MR_BIG_AND_KOSLOV_SCARED
768	MR_BIG_AND_KOSLOV	MrBig_Surprised	MR_BIG_AND_KOSLOV_SURPRISE
769	MR_BIG_AND_KOSLOV	PolarBear_Default	KOSLOV_SMILE
770	MR_BIG_AND_KOSLOV	PolarBear_Excited	KOSLOV_EXCITE
771	MR_BIG_AND_KOSLOV	PolarBear_Gross	KOSLOV_GROSS
772	MR_BIG_AND_KOSLOV	PolarBear_Love	KOSLOV_LOVE
774	MR_BIG_AND_KOSLOV	PolarBear_Scared	KOSLOV_SCARED
776	MR_BIG_AND_KOSLOV	PolarBear_Surprised	KOSLOV_SURPRISE
777	LILO	Lilo_Default	LILO_SMILE
778	LILO	Lilo_Excited	LILO_EXCITE
779	LILO	Lilo_Gross	LILO_GROSS
780	LILO	Lilo_Love	LILO_LOVE
781	LILO	Lilo_PowerUp	LILO_POWER
782	LILO	Lilo_Scared	LILO_SCARED
783	LILO	Lilo_Sleeping	LILO_SLEEP
784	LILO	Lilo_Surprised	LILO_SURPRISE
785	ANNA	Anna_Default	ANNA_SMILE
786	ANNA	Anna_Excited	ANNA_EXCITE
789	ANNA	Anna_PowerUp	ANNA_POWER
790	ANNA	Anna_Scared	ANNA_SCARED
791	ANNA	Anna_Sleeping	ANNA_SLEEP
792	ANNA	Anna_Surprised	ANNA_SURPRISE
793	KRONK	Kronk_Default	KRONK_SMILE
794	KRONK	Kronk_Excited	KRONK_EXCITE
795	KRONK	Kronk_Gross	KRONK_GROSS
796	KRONK	Kronk_Love	KRONK_LOVE
797	KRONK	Kronk_PowerUp	KRONK_POWER
798	KRONK	Kronk_Scared	KRONK_SCARED
799	KRONK	Kronk_Sleeping	KRONK_SLEEP
800	KRONK	Kronk_Surprised	KRONK_SURPRISE
801	PEGASUS	Pegasus_Default	PEGASUS_SMILE
802	PEGASUS	Pegasus_Excited	PEGASUS_EXCITE
803	PEGASUS	Pegasus_Gross	PEGASUS_GROSS
804	PEGASUS	Pegasus_Love	PEGASUS_LOVE
805	PEGASUS	Pegasus_PowerUp	PEGASUS_POWER
806	PEGASUS	Pegasus_Scared	PEGASUS_SCARED
807	PEGASUS	Pegasus_Sleeping	PEGASUS_SLEEP
808	PEGASUS	Pegasus_Surprised	PEGASUS_SURPRISE
