	CRAFTING_GOLD	PART1_QUANTITY	PART1_TYPE	PART2_QUANTITY	PART2_TYPE	PART3_QUANTITY	PART3_TYPE	PART4_QUANTITY	PART4_TYPE
SKULL_ISLAND	690,000	1	FLOWERS_AND_TREES	1	SALTY_THE_SEAL	1	KAKAMORA	1	UNLIKELY_PALS
TAKE_A_WALK	690,000	1	SALTY_THE_SEAL	1	OWL_BATH	1	TELEPHONE	1	NOTRE_DAME_GARGOYLES
OSWALD	690,000	1	PERSEPHONE	1	FLOWERS_AND_TREES	1	TITLE_TRADING	1	WEEBO
CLOAKED_FIGURE	690,000	1	SALTY_THE_SEAL	1	PERSEPHONE	1	FREE_RIDE	1	BIGFOOT
HIDING_FROM_HALLOWEEN	690,000	1	PERSEPHONE	1	OWL_BATH	1	KING_OWL	1	CLOCK_TOWER
UGLY_DUCKLING	690,000	1	OWL_BATH	1	FLOWERS_AND_TREES	1	TOUGH_CHOICE	1	WINTER_DEPARTMENT
HONEST_JOHN	610,000	1	BADGE_OF_BEAUTY	1	GEPPETTO_WORKSHOP				
TOOTHY_GRIN_YZMA	690,000	1	FLOWERS_AND_TREES	1	SALTY_THE_SEAL	1	FRIENDSHIP_ISLAND		
REFLECTION	690,000	1	OWL_BATH	1	PERSEPHONE	1	HONESTY_ISLAND		
CHEAT_ARROW	690,000	1	FLOWERS_AND_TREES	1	PERSEPHONE	1	FAMILY_ISLAND		
GREAT_STONE_DRAGON	690,000	1	SALTY_THE_SEAL	1	PERSEPHONE	1	IMAGINARY_BOYFRIEND		
STRAWBERRY_CHEESE	690,000	1	OWL_BATH	1	PERSEPHONE	1	MULTICOLORED_DRESS		
YOUNG_ANTON	690,000	1	OWL_BATH	1	SALTY_THE_SEAL	1	EYE_OF_FATES		
SURPRISE_ME	690,000	1	FLOWERS_AND_TREES	1	OWL_BATH	1	BEADS_OF_JADE		
BLACK_CAULDRON	720,000	1	GOOD_FISHING	1	FORKY	1	KREBBS	1	EVIL_KERMIT
TARANS_MAGIC_SWORD	720,000	1	GOOD_FISHING	1	GOLDEN_FEATHER	1	JOANNAS_EGG	1	TEA_TIME
HEN_WEN	720,000	1	GOLDEN_FEATHER	1	FORKY	1	WILDCAT_HOUSEBOAT	1	KEEP_QUIET
NURSE_MOUSE	720,000	1	GOOD_FISHING	1	HYPNOTIZED_COWS	1	ARCHIMEDES	1	BAD_HAIR_DAY
JAKE_DOWN_UNDER	720,000	1	HYPNOTIZED_COWS	1	GOLDEN_FEATHER	1	MIM_COTTAGE	1	THE_BETTYS
PUFFY_MARAHUTE	720,000	1	HYPNOTIZED_COWS	1	FORKY	1	HIGHER_FOR_HIRE	1	CONSCIENCE
DRAGON_HIGH	635,000	1	DADS_CASSETTE	1	GRECKLIN				
DAD_SHADE	720,000	1	HYPNOTIZED_COWS	1	FORKY	1	MAP		
STONE_BIRDS_CLUE	720,000	1	GOLDEN_FEATHER	1	HYPNOTIZED_COWS	1	FOOT_TREE		
GELATINOUS_CUBE	720,000	1	GOOD_FISHING	1	FORKY	1	ONLOOKERS		
PAPAYA_THE_SPIRIT_GUIDE	720,000	1	GOLDEN_FEATHER	1	FORKY	1	NECKLACE		
FIRE_BABY_COUNTERMEASURES	720,000	1	GOLDEN_FEATHER	1	HYPNOTIZED_COWS	1	WARDROBE		
EDNAS_INSPIRATION	720,000	1	GOLDEN_FEATHER	1	GOOD_FISHING	1	LAMPPOST		
LEFT_HANGING	720,000	1	GOOD_FISHING	1	HYPNOTIZED_COWS	1	GNOME_RAINBOW		
BNL_NEW_BLUE	750,000	1	ROR_OMEGA_ROR	1	OOZMA_KAPPA	1	FRIENDSHIP_ISLAND	1	SCAREDY_ELEPHANT
EVES_DIRECTIVE	750,000	1	HEADLESS_HORSEMAN	1	LOVES_LIGHT	1	HONESTY_ISLAND	1	QUITE_A_JUNGLE
BNL_FOOD_IN_A_CUP	750,000	1	OOZMA_KAPPA	1	HEADLESS_HORSEMAN	1	FAMILY_ISLAND	1	MONKEY_SEE
NEPTUNE_INN	750,000	1	HEADLESS_HORSEMAN	1	ROR_OMEGA_ROR	1	IMAGINARY_BOYFRIEND	1	FAIR_FOLK
DEAL_GONE_WRONG	750,000	1	LOVES_LIGHT	1	ROR_OMEGA_ROR	1	MULTICOLORED_DRESS	1	GURGI
SHADOW_DEMONS	750,000	1	OOZMA_KAPPA	1	LOVES_LIGHT	1	EYE_OF_FATES	1	PET_COLLECTOR
YOU_EARNED_IT	660,000	1	ONE_MAN_BASS	1	ONE_MAN_TREBLE				
FOUR_ONE_FIVE_HAT	750,000	1	ROR_OMEGA_ROR	1	HEADLESS_HORSEMAN	1	MO		
HONKS_AND_PLUMAGE	750,000	1	HEADLESS_HORSEMAN	1	LOVES_LIGHT	1	UNPLEASANT_UNICORN		
SHADY_OAKS	750,000	1	LOVES_LIGHT	1	ROR_OMEGA_ROR	1	GUMMI_GLEN		
KNITTING_IN	750,000	1	HEADLESS_HORSEMAN	1	OOZMA_KAPPA	1	GUMMISCOPE		
DINOCO_400	750,000	1	ROR_OMEGA_ROR	1	HEADLESS_HORSEMAN	1	GREAT_BOOK_OF_GUMMI		
FANCY_CARWASH	750,000	1	OOZMA_KAPPA	1	ROR_OMEGA_ROR	1	DOUBLE_MOONS		
MISS_FRITTER	750,000	1	OOZMA_KAPPA	1	LOVES_LIGHT	1	BLAZEY		
MARK_OF_THE_HUNTSCLAN	780,000	1	BEARD_MISHAP	1	EARLY_PROTOTYPE	1	NECKLACE	1	WHEEZY
ROSES_DREAM_CHARM	780,000	1	ROBOSHARK_HARPOON	1	EARLY_PROTOTYPE	1	WARDROBE	1	RING_OF_STONES
DRAGON_UP	780,000	1	HEAVY_IS_THE_HEAD	1	BEARD_MISHAP	1	LAMPPOST	1	WOODEN_BEAR
MRS_LADYBUG	780,000	1	BEARD_MISHAP	1	ROBOSHARK_HARPOON	1	GNOME_RAINBOW	1	BEAGLE_BOYS
THE_BIG_PEACH	780,000	1	HEAVY_IS_THE_HEAD	1	ROBOSHARK_HARPOON	1	MAP	1	PEEPHOLE
STORM_RHINO	780,000	1	EARLY_PROTOTYPE	1	HEAVY_IS_THE_HEAD	1	FOOT_TREE	1	THE_CLAW
BAGHEERAS_DISGUISE	685,000	1	EYES_OF_NOTRE_DAME	1	ALL_EARS				
BALOOS_BANANAS	780,000	1	ROBOSHARK_HARPOON	1	BEARD_MISHAP	1	ONE_JUMP_AHEAD		
BLANKYS_OPTIMISM	780,000	1	EARLY_PROTOTYPE	1	HEAVY_IS_THE_HEAD	1	ROAD_FLARE		
CHORETIME_FUNTIME	780,000	1	ROBOSHARK_HARPOON	1	HEAVY_IS_THE_HEAD	1	ZE_DIRT		
COLD_LAUGHTER	780,000	1	ROBOSHARK_HARPOON	1	EARLY_PROTOTYPE	1	GUMBO_POT		
CUTTING_EDGE	780,000	1	EARLY_PROTOTYPE	1	BEARD_MISHAP	1	JOLLY_ROGER_FLAG		
DEWDROP	780,000	1	EARLY_PROTOTYPE	1	HEAVY_IS_THE_HEAD	1	CAPTAIN_FLINTS_PORTAL		
FROLLO_PUPPET	780,000	1	BEARD_MISHAP	1	HEAVY_IS_THE_HEAD	1	POOR_OLIVER		
GRAB_BOT	810,000	1	MON_SEWER	1	SMASH_BOT	1	MO	1	GARGOYLE_DRAWINGS
GREAT_PRINCE_OF_THE_FOREST	810,000	1	OPEN_TOGETHER	1	SMASH_BOT	1	UNPLEASANT_UNICORN	1	HERCULES_STATUE
HES_HOOKED	810,000	1	OPEN_TOGETHER	1	QUASIMODEL	1	GREAT_BOOK_OF_GUMMI	1	TARZAN_PARROTS
LOSING_TO_A_BIRD	810,000	1	OPEN_TOGETHER	1	MON_SEWER	1	BLAZEY	1	FALL_LEAVES
MISS_BUNNY	810,000	1	QUASIMODEL	1	SMASH_BOT	1	GUMMI_GLEN	1	MODERN_MALLARD
MODIFIED_PLAN	810,000	1	MON_SEWER	1	QUASIMODEL	1	GUMMISCOPE	1	COWSMOOPOLITAN
THE_ZONE	182,202	1	ENORMOUS	1	QUIET_COYOTE				
BARBERSHOP_TREAT	191,312	1	YIN_PIECE	1	YANG_PIECE				
HOPPS_FAMILY_FARM	200,878	1	SHARLA	1	HEALTH_CODE_VIOLATION				
COVER_MATERIAL	210,922	1	TWO_TONED	1	RUNWAY_READY				
COVERT	221,468	1	SUSPICION_AROUSED	1	COVER_BLOWN				
YOUTHFUL_ENERGY	232,541	1	YOUNG_ART	1	YOUNG_DOT				
SPACE_EMBRACE	244,168	1	WHAT	1	SING_IT_GIRL				
WINDSDAY	256,377	1	GIMME_A_TREAT	1	FRANKENWEENIE				
SPOTS_SLINGSHOT	269,195	1	THE_LAST_STRAW	1	TIC_TAC_TOE				
THATS_SHOWBIZ	282,655	1	WRESTLING_BUDDIES	1	TIME_FOR_AN_ESCAPE				
THE_MYSTERY_SHACK	296,788	1	WOOF_WOOF_WOOF	1	THE_POSSUM_POSSE_JAMBOREE				
YOURE_WELCOME	311,627	1	TIME_MACHINE	1	TODAYLAND				
SKY_HIGH_SCHOOL	327,209	1	SPLASH_ZONE	1	SOUNDLY_ASLEEP				
TEAMWORK	343,569	1	UNEXPECTED_CACTUS	1	THE_BUTT				
TOO_BIG_FOR_THIS	360,748	1	YEAR_OF_THE_RAT	1	WARRIORS_IN_TRAINING				
EARTH_IS_NEXT	378,785	1	ANIMAL_HYDRATION	1	CONFUSED_CHICKEN				
STORY_TIME	397,724	1	FAMILY_REUNION	1	BRAIN_POWER				
SLUG_THINGS	417,611	1	WOODSY_SNACK	1	SPORTS_HAT				
BIG_MARIE	438,491	1	FLUTE_CASE	1	FACE_COVERING				
ELECTROMAGNETIC_BIKE	460,416	1	MICROBOT	1	MULE_MUSIC				
SAXON	483,436	1	A_CUT_OUT_PLAN	1	MELISSA				
JUNGLE_DUCK	507,608	1	FASHIONABLE_COAT	1	GREEDY_FUTURE				
PLATINUM_ANEMONEMONE	532,989	1	PLATINUM_A_BIT_OF_PRESTIDIGITATION	1	PLATINUM_ACE_OF_SPADES				
PLATINUM_JAR_OF_MARS	559,638	1	PLATINUM_GOLDEN_FLOWER	1	PLATINUM_GOLDEN_TEAPOT				
PLATINUM_EMBRITTLEMENT_PERFUME	587,620	1	PLATINUM_ANVIL_OF_MORALITY	1	PLATINUM_BADGE_OF_GIRTH				
PLATINUM_CHERRY_BOMB	617,001	1	PLATINUM_BADGE_OF_MOTIVATION	1	PLATINUM_BASKETBALL_JERSEY				
PLATINUM_BONE_XYLOPHONE	647,851	1	PLATINUM_AIR_HERCS	1	PLATINUM_BEAUTIFUL_LAMP				
PLATINUM_BELLWEATHERS_MUG	680,244	1	PLATINUM_AQUARIUM_TAG	1	PLATINUM_BAYMAX_PATCH_KIT				
PLATINUM_CARROT_PEN	714,256	1	PLATINUM_BEACH_BOMB	1	PLATINUM_BLACK_CAULDRON				
PLATINUM_BREAKFAST_OF_CHAMPIONS	749,968	1	PLATINUM_BADGE_OF_TRUE_LOVE	1	PLATINUM_BIT				
PLATINUM_BOAT_SNACK	787,467	1	PLATINUM_LOCKED_DOOR	1	PLATINUM_A_VERY_PINE_HAT				
PLATINUM_I_FIGHT_FOR_THE_USERS	826,840	1	PLATINUM_DRUM_LINE	1	PLATINUM_FLIGHT_OF_FANCY				
PLATINUM_DINGLEHOPPER	1,074,892	1	PLATINUM_ARTISTS_PORTRAIT	1	PLATINUM_COLOR_WHEEL				
PLATINUM_BECAUSE_WE_CARE	1,397,360	1	PLATINUM_BADGE_OF_ACCOMPLISHMENT	1	PLATINUM_BADGE_OF_SWEETNESS				
PLATINUM_BLUE_UMBRELLA	1,816,568	1	PLATINUM_ANGRY_EYES	1	PLATINUM_AUTO				
PLATINUM_VICTORIOUS_URN	2,361,538	1	PLATINUM_RED_BALLOON	1	PLATINUM_BIRDS_OF_A_FEATHER				
PLATINUM_LOST_PETS	3,070,000	1	PLATINUM_ANIMAL_AURORA	1	PLATINUM_MR_CARROT				
PLATINUM_ENTHUSIASTIC_DISHWARE	3,991,000	1	PLATINUM_EXPLORE	1	PLATINUM_ACTION_FIGURE				
PLATINUM_TIGHT_SQUEEZE	5,188,300	1	PLATINUM_HERCULADE	1	PLATINUM_BEIGNETS				
PLATINUM_NO_LLAMAS	6,744,790	1	PLATINUM_GRAND_FINALE	1	PLATINUM_ABSTRACT_THOUGHT				
PLATINUM_PLUCKED_PELICAN	8,768,227	1	PLATINUM_CAMPING_SITCH	1	PLATINUM_FEARAMID				
PLATINUM_WATCH_FOR_SPIT	11,398,695	1	PLATINUM_MONSTER_MAIL	1	PLATINUM_FOREST_SPIRIT				
PLATINUM_DAYDREAM_HUNTER	14,818,304	1	PLATINUM_WADDLES	1	PLATINUM_SMOOTH_JAZZ				
PLATINUM_TRUSTY_BIKE	19,263,795	1	PLATINUM_WIND_CAN_DO_IT	1	PLATINUM_MELODYS_NECKLACE				
PLATINUM_MARK_OF_THE_GUARD	27,932,502	1	PLATINUM_BEARS_NATURAL_HABITAT	1	PLATINUM_TEETH_TOUR_79				
PLATINUM_GIANT_SQUID_ATTACK	36,312,260	1	PLATINUM_SAILOR_STRIPES	1	PLATINUM_NAUTILUS				
PLATINUM_POTION_PROTECTION	47,205,940	1	PLATINUM_SUNKEN_CITY	1	PLATINUM_BOOKS_GALORE				
PLATINUM_PUDGE	70,808,910	1	PLATINUM_NOTRE_DAME_GARGOYLES	1	PLATINUM_WALK_LIKE_AN_ELEPHANT				
PLATINUM_WHAT_A_VIEW	92,051,590	1	PLATINUM_CONSCIENCE	1	PLATINUM_STORYBOOK				
PLATINUM_CAVE_DRAWING	105,859,330	1	PLATINUM_PET_COLLECTOR	1	PLATINUM_PREHISTORIC_RODENTS				
PLATINUM_SQUEAKER_SQUEAK	127,031,200	1	PLATINUM_WOODEN_BEAR	1	PLATINUM_BEAGLE_BOYS				
PLATINUM_GREEK_GARDEN	158,789,000	1	PLATINUM_GARGOYLE_DRAWINGS	1	PLATINUM_HERCULES_STATUE				
PLATINUM_BADGE_OF_BONDING	206,425,700	1	PLATINUM_HIT_THE_LIGHTS	1	PLATINUM_ALWAYS_A_CRITIC				
PLATINUM_MIGHTY_EAGLE	237,389,560	1	PLATINUM_CAPTAIN_FLINTS_PORTAL	1	PLATINUM_POOR_OLIVER				
PLATINUM_CHICK_HAT	254,006,830	1	PLATINUM_OPEN_ROAD	1	PLATINUM_PATCH_OF_HEAVEN				
PLATINUM_REFLECTION	266,707,180	1	PLATINUM_HONEST_JOHN	1	PLATINUM_TOOTHY_GRIN_YZMA				
PLATINUM_DRAGON_HIGH	293,377,900	1	PLATINUM_DADS_CASSETTE	1	PLATINUM_GRECKLIN				
PLATINUM_OOZMA_KAPPA	337,384,590	1	PLATINUM_HEADLESS_HORSEMAN	1	PLATINUM_ROR_OMEGA_ROR				
PLATINUM_ROBOSHARK_HARPOON	421,730,740	1	PLATINUM_THE_BIG_PEACH	1	PLATINUM_STORM_RHINO				
PLATINUM_LOSING_TO_A_BIRD	442,817,280	1	PLATINUM_GREAT_PRINCE_OF_THE_FOREST	1	PLATINUM_HES_HOOKED				
PLATINUM_INTERIOR_DESIGN	575,662,470	1	PLATINUM_RALLYING_CRY	1	PLATINUM_CHECK_ME_OUT				
PLATINUM_LOGICALLY_DRIVEN	777,144,340	1	PLATINUM_SECUR_T	1	PLATINUM_EMOTIONALLY_DRIVEN				
PLATINUM_WELL_BE_PREPARED	932,573,210	1	PLATINUM_HOPPS_FAMILY_FARM	1	PLATINUM_GIDEONS_BAKED_GOODS				
PLATINUM_RUNWAY_READY	1,025,830,540	1	PLATINUM_FIRESIDE	1	PLATINUM_TWO_TONED				
PLATINUM_CHEETAH_CHUG	1,230,996,650	1	PLATINUM_RAYS_AND_SHADE	1	PLATINUM_SHOWTIME				
PLATINUM_PURPOSES_NOT_ASSIGNED	1,477,195,980	1	PLATINUM_CREW_22S	1	PLATINUM_ALL_QUANTIZED_FORMS				
PLATINUM_THE_GOOD_WITCH_AZURA	1,624,915,580	1	PLATINUM_CONFIDENCE_IS_KEY	1	PLATINUM_BATSKETBALL				
JAR_OF_MARS	1,500	5	SHARD_JAR_OF_MARS						
GIGANTIC_PEACH	1,500	5	SHARD_GIGANTIC_PEACH						
IMAGINATION_SHIP	1,500	5	SHARD_IMAGINATION_SHIP						
PRINCESS_FINDER	1,500	5	SHARD_PRINCESS_FINDER						
WIG_A_LA_MODE	1,500	5	SHARD_WIG_A_LA_MODE						
EXTRACT_OF_LLAMA	1,500	5	SHARD_EXTRACT_OF_LLAMA						
SPILT_MILK	1,500	5	SHARD_SPILT_MILK						
WICKED_BEATS	1,500	5	SHARD_WICKED_BEATS						
REEL_REALLY_BAD_EGG	1,500	5	SHARD_REEL_REALLY_BAD_EGG						
REEL_INCOGNITO_MODE	1,500	5	SHARD_REEL_INCOGNITO_MODE						
REEL_ROUSING_MUSICAL_NUMBER	1,500	5	SHARD_REEL_ROUSING_MUSICAL_NUMBER						
REEL_SAVE_TOKEN	1,500	5	SHARD_REEL_SAVE_TOKEN						
REEL_BASKETBALL_JERSEY	1,500	5	SHARD_REEL_BASKETBALL_JERSEY						
REEL_BADGE_OF_MOTIVATION	1,500	5	SHARD_REEL_BADGE_OF_MOTIVATION						
REEL_CHIEFS_STONE	1,500	5	SHARD_REEL_CHIEFS_STONE						
YOU_CAN_FLY	1,500	5	SHARD_YOU_CAN_FLY						
REEL_WILDERNESS_EXPLORER	1,500	5	SHARD_REEL_WILDERNESS_EXPLORER						
REEL_DISCARDED_TIARA	1,500	5	SHARD_REEL_DISCARDED_TIARA						
REEL_BONE_XYLOPHONE	1,500	5	SHARD_REEL_BONE_XYLOPHONE						
REEL_SEA_WITCHS_CONTRACT	1,500	5	SHARD_REEL_SEA_WITCHS_CONTRACT						
REEL_DOCTORS_TOP_HAT	1,500	5	SHARD_REEL_DOCTORS_TOP_HAT						
REEL_MISPLACED_TAIL	1,500	5	SHARD_REEL_MISPLACED_TAIL						
REEL_GLOW_BUG	1,500	5	SHARD_REEL_GLOW_BUG						
REEL_PIGASUS	1,500	5	SHARD_REEL_PIGASUS						
LOVE_BUG	6,000	20	SHARD_LOVE_BUG						
AIR_HERCS	6,000	20	SHARD_AIR_HERCS						
FAIRY_LANTERN	6,000	20	SHARD_FAIRY_LANTERN						
ESCAPE_PLAN	6,000	20	SHARD_ESCAPE_PLAN						
REEL_FLUBBER	6,000	20	SHARD_REEL_FLUBBER						
REEL_LAWNMOWER_REMOTE	6,000	20	SHARD_REEL_LAWNMOWER_REMOTE						
REEL_ARAIGNEE_NOIRE	6,000	20	SHARD_REEL_ARAIGNEE_NOIRE						
REEL_MIST_MAKER	6,000	20	SHARD_REEL_MIST_MAKER						
REEL_LIGHTSPEED	6,000	20	SHARD_REEL_LIGHTSPEED						
REEL_FAMILY_HEIRLOOM	6,000	20	SHARD_REEL_FAMILY_HEIRLOOM						
REEL_HOT_DOG	6,000	20	SHARD_REEL_HOT_DOG						
REEL_LAST_RESORT	6,000	20	SHARD_REEL_LAST_RESORT						
REEL_FOX_MACE	6,000	20	SHARD_REEL_FOX_MACE						
REEL_JAFARS_CUFFLINKS	6,000	20	SHARD_REEL_JAFARS_CUFFLINKS						
REEL_PASSIVE_AGGRESSIVE_ELLIPSIS	6,000	20	SHARD_REEL_PASSIVE_AGGRESSIVE_ELLIPSIS						
REEL_SPEAR_MINT	6,000	20	SHARD_REEL_SPEAR_MINT						
AQUARIUM_TAG	15,000	50	SHARD_AQUARIUM_TAG						
RASPBEARY_CAKE	15,000	50	SHARD_RASPBEARY_CAKE						
UNBIRTHDAY_HAT	15,000	50	SHARD_UNBIRTHDAY_HAT						
LOST_NECKLACE	15,000	50	SHARD_LOST_NECKLACE						
REEL_PINEAPPLE_CRATE	15,000	50	SHARD_REEL_PINEAPPLE_CRATE						
REEL_TRITONS_TRIDENT	15,000	50	SHARD_REEL_TRITONS_TRIDENT						
REEL_FA_FAMILY_SHEARS	15,000	50	SHARD_REEL_FA_FAMILY_SHEARS						
REEL_CURSED_COIN	15,000	50	SHARD_REEL_CURSED_COIN						
REEL_FREDS_RECYCLED_BOXERS	15,000	50	SHARD_REEL_FREDS_RECYCLED_BOXERS						
REEL_STABLE_WALKING_CANE	15,000	50	SHARD_REEL_STABLE_WALKING_CANE						
REEL_KIMMUNICATOR	15,000	50	SHARD_REEL_KIMMUNICATOR						
REEL_STONE_GUARDIAN	15,000	50	SHARD_REEL_STONE_GUARDIAN						
REEL_PILOTS_CAP	15,000	50	SHARD_REEL_PILOTS_CAP						
REEL_OO_DE_LALLY_ARROWS	15,000	50	SHARD_REEL_OO_DE_LALLY_ARROWS						
REEL_POTENTIAL_CARRIAGE	15,000	50	SHARD_REEL_POTENTIAL_CARRIAGE						
REEL_SCREAM_CANISTER	15,000	50	SHARD_REEL_SCREAM_CANISTER						
SHRINK_RAY	15,000	50	SHARD_SHRINK_RAY						
LUCKY_EARS	15,000	50	SHARD_LUCKY_EARS						
DEUS_EX_CALIBUR	15,000	50	SHARD_DEUS_EX_CALIBUR						
THINKING_CAP	15,000	50	SHARD_THINKING_CAP						
A_VERY_PINE_HAT	25,000	40	SHARD_A_VERY_PINE_HAT						
CUTEING_STAR	25,000	40	SHARD_CUTEING_STAR						
REEL_UKULELE	35,000	50	SHARD_REEL_UKULELE						
REEL_WINNIFREDS_SPELLBOOK	35,000	50	SHARD_REEL_WINNIFREDS_SPELLBOOK						
REEL_JAR_OF_HUNNY	35,000	50	SHARD_REEL_JAR_OF_HUNNY						
REEL_MYSTERIOUS_JOURNAL	35,000	50	SHARD_REEL_MYSTERIOUS_JOURNAL						
REEL_GUMMIBEARY_JUICE	35,000	50	SHARD_REEL_GUMMIBEARY_JUICE						
REEL_CLOSE_SHAVE	35,000	50	SHARD_REEL_CLOSE_SHAVE						
LOVE_BIRDS	25,000	40	SHARD_LOVE_BIRDS						
CROWN_OF_THE_WILD_FRONTIER	25,000	40	SHARD_CROWN_OF_THE_WILD_FRONTIER						
VITAL_INFORMATION	120,000	50	SHARD_VITAL_INFORMATION						
SALLYS_SPICES	120,000	50	SHARD_SALLYS_SPICES						
PC_FLYERS	120,000	50	SHARD_PC_FLYERS						
REEL_DOGS_BREAKFAST	45,000	50	SHARD_REEL_DOGS_BREAKFAST						
REEL_LIQUID_BREAKFAST	45,000	50	SHARD_REEL_LIQUID_BREAKFAST						
REEL_SWEET_TOOTH	45,000	50	SHARD_REEL_SWEET_TOOTH						
MERLINS_BAG	30,000	50	SHARD_MERLINS_BAG						
I_FIGHT_FOR_THE_USERS	130,000	50	SHARD_I_FIGHT_FOR_THE_USERS						
CROWN_OF_NY	130,000	50	SHARD_CROWN_OF_NY						
PIRATE_HIDEOUT	130,000	50	SHARD_PIRATE_HIDEOUT						
PEPPER_SHAKER	130,000	50	SHARD_PEPPER_SHAKER						
REEL_KING_OF_BALD_MOUNTAIN	50,000	50	SHARD_REEL_KING_OF_BALD_MOUNTAIN						
REEL_WHALE_OF_A_TALE	50,000	50	SHARD_REEL_WHALE_OF_A_TALE						
REEL_DIABLO_PIEDRA	50,000	50	SHARD_REEL_DIABLO_PIEDRA						
REEL_TRICK_OR_TREAT	50,000	50	SHARD_REEL_TRICK_OR_TREAT						
REEL_MATHEMATICALLY_DELICIOUS	50,000	50	SHARD_REEL_MATHEMATICALLY_DELICIOUS						
REEL_DRUM_LINE	50,000	50	SHARD_REEL_DRUM_LINE						
FLIGHT_OF_FANCY	40,000	40	SHARD_FLIGHT_OF_FANCY						
TRUST_IN_ME	40,000	40	SHARD_TRUST_IN_ME						
BLANK_CHECK	150,000	50	SHARD_BLANK_CHECK						
DINGLEHOPPER	150,000	50	SHARD_DINGLEHOPPER						
NACO	150,000	50	SHARD_NACO						
REEL_LUCKY_EGG	60,000	50	SHARD_REEL_LUCKY_EGG						
REEL_PAY_THROUGH_THE_TEETH	60,000	50	SHARD_REEL_PAY_THROUGH_THE_TEETH						
REEL_GONNA_GET_A_LITTLE_WEIRD	60,000	50	SHARD_REEL_GONNA_GET_A_LITTLE_WEIRD						
REEL_LOVE_POTION	60,000	50	SHARD_REEL_LOVE_POTION						
BADGE_OF_SWEETNESS	50,000	40	SHARD_BADGE_OF_SWEETNESS						
BADGE_OF_ACCOMPLISHMENT	50,000	40	SHARD_BADGE_OF_ACCOMPLISHMENT						
FANTASOUND	190,000	50	SHARD_FANTASOUND						
ILL_WISHING_WELL	190,000	50	SHARD_ILL_WISHING_WELL						
MOUSERCIZE	190,000	50	SHARD_MOUSERCIZE						
REEL_SHEPHERDS_JOURNAL	75,000	50	SHARD_REEL_SHEPHERDS_JOURNAL						
REEL_ON_A_ROLL	75,000	50	SHARD_REEL_ON_A_ROLL						
REEL_WEIRD_WEBSITE	75,000	50	SHARD_REEL_WEIRD_WEBSITE						
REEL_HEROES_NIGHT_OUT	75,000	50	SHARD_REEL_HEROES_NIGHT_OUT						
BECAUSE_WE_CARE	60,000	40	SHARD_BECAUSE_WE_CARE						
BREAKFAST_PORRIDGE	60,000	40	SHARD_BREAKFAST_PORRIDGE						
AUTO	60,000	30	SHARD_AUTO						
BLUE_UMBRELLA	60,000	30	SHARD_BLUE_UMBRELLA						
MAGIC_MIRROR	60,000	30	SHARD_MAGIC_MIRROR						
DRIVING_WITH_STYLE	60,000	30	SHARD_DRIVING_WITH_STYLE						
UNLEADOSAURUS	65,000	40	SHARD_UNLEADOSAURUS						
NOPE	65,000	40	SHARD_NOPE						
GEORGETTES_BOWL	65,000	30	SHARD_GEORGETTES_BOWL						
SAFARI_HAT	65,000	30	SHARD_SAFARI_HAT						
DINOSAUR_EGG	65,000	30	SHARD_DINOSAUR_EGG						
MAGICAL_BREAKFAST	65,000	30	SHARD_MAGICAL_BREAKFAST						
PIT_STOP	75,000	40	SHARD_PIT_STOP						
VICTORIOUS_URN	75,000	40	SHARD_VICTORIOUS_URN						
HAPPY_MILKSHAKE	75,000	30	SHARD_HAPPY_MILKSHAKE						
UNICORN_DREAMS	75,000	30	SHARD_UNICORN_DREAMS						
BOB	75,000	30	SHARD_BOB						
LUCKY_CRICKET	75,000	30	SHARD_LUCKY_CRICKET						
CONFUZZLE_BALLOON	85,000	40	SHARD_CONFUZZLE_BALLOON						
ROYAL_DIARY	85,000	40	SHARD_ROYAL_DIARY						
ENTHUSIASTIC_DISHWARE	85,000	30	SHARD_ENTHUSIASTIC_DISHWARE						
BULLIES_ARE_GROSS	85,000	30	SHARD_BULLIES_ARE_GROSS						
SEADUCK	85,000	30	SHARD_SEADUCK						
BAYOU_BOOGIE	85,000	30	SHARD_BAYOU_BOOGIE						
DIMENSIONAL_SCISSORS	95,000	40	SHARD_DIMENSIONAL_SCISSORS						
UNBEWEAVEABLE_RETURNS	95,000	40	SHARD_UNBEWEAVEABLE_RETURNS						
TIGHT_SQUEEZE	95,000	30	SHARD_TIGHT_SQUEEZE						
ROMANTIC_BOAT_RIDE	95,000	30	SHARD_ROMANTIC_BOAT_RIDE						
LOST_AND_FOUND	95,000	30	SHARD_LOST_AND_FOUND						
NEW_CAR_SMELL	95,000	30	SHARD_NEW_CAR_SMELL						
BADGE_OF_INTIMIDATION	115,000	40	SHARD_BADGE_OF_INTIMIDATION						
MAN_IN_THE_MOON	115,000	40	SHARD_MAN_IN_THE_MOON						
NO_LLAMAS	105,000	40	SHARD_NO_LLAMAS						
TOUR_BUS	105,000	40	SHARD_TOUR_BUS						
IM_LATE	105,000	40	SHARD_IM_LATE						
CURIOUS_MAZE	105,000	40	SHARD_CURIOUS_MAZE						
BATH_TIME	135,000	40	SHARD_BATH_TIME						
DOGGONE_DEADLINES	135,000	40	SHARD_DOGGONE_DEADLINES						
PLUCKED_PELICAN	115,000	40	SHARD_PLUCKED_PELICAN						
